ANCESTOR_CONCEPT_ID,ANCESTOR_CONCEPT_NAME,ANCESTOR_DOMAIN_ID,ANCESTOR_VOCABULARY_ID,ANCESTOR_CONCEPT_CLASS_ID,ANCESTOR_STANDARD_CONCEPT,ANCESTOR_CONCEPT_CODE,DESCENDANT_CONCEPTS_PRESENT,TOTAL_ROWS,DISTINCT_PERSONS,FIRST_DATE,LAST_DATE
4215972,Ocular prosthesis,Device,SNOMED,Physical Object,S,414928009,1,1,1,1982-12-22,1982-12-22
4216879,Lead cable,Device,SNOMED,Physical Object,S,72302000,1,1,1,2015-12-07,2015-12-07
2720012,"Preparatory, above knee - knee disarticulation ischial level socket, non-alignable system, pylon, no cover, sach foot, thermoplastic or equal, molded to model",Device,HCPCS,HCPCS,S,L5580,1,1,1,2014-12-03,2014-12-03
2720022,"Addition to lower extremity, quick change self-aligning unit, above knee or below knee, each",Device,HCPCS,HCPCS,S,L5617,1,1,1,2024-07-18,2024-07-18
2720053,"Addition to lower extremity, socket insert, knee disarticulation (kemblo, pelite, aliplast, plastazote or equal)",Device,HCPCS,HCPCS,S,L5656,1,1,1,2013-03-13,2013-03-13
2720054,"Addition to lower extremity, socket insert, above knee (kemblo, pelite, aliplast, plastazote or equal)",Device,HCPCS,HCPCS,S,L5658,1,1,1,2023-06-23,2023-06-23
2720071,"Additions to lower extremity, below knee, knee joints, single axis, pair",Device,HCPCS,HCPCS,S,L5676,1,1,1,2018-01-22,2018-01-22
2720072,"Additions to lower extremity, below knee, knee joints, polycentric, pair",Device,HCPCS,HCPCS,S,L5677,1,1,1,2025-05-29,2025-05-29
2720075,"Addition to lower extremity, below knee, thigh lacer, nonmolded",Device,HCPCS,HCPCS,S,L5680,1,1,1,2025-05-29,2025-05-29
2720076,"Addition to lower extremity, below knee/above knee, custom fabricated socket insert for congenital or atypical traumatic amputee, silicone gel, elastomeric or equal, for use with or without locking mechanism, initial only (for other than initial, use c...",Device,HCPCS,HCPCS,S,L5681,1,1,1,2014-04-14,2014-04-14
2720078,"Addition to lower extremity, below knee/above knee, custom fabricated socket insert for other than congenital or atypical traumatic amputee, silicone gel, elastomeric or equal, for use with or without locking mechanism, initial only (for other than ini...",Device,HCPCS,HCPCS,S,L5683,1,1,1,2023-03-20,2023-03-20
2720083,"Addition to lower extremity, below knee, waist belt, padded and lined",Device,HCPCS,HCPCS,S,L5690,1,1,1,2023-02-23,2023-02-23
2720085,"Addition to lower extremity, above knee, pelvic control belt, padded and lined",Device,HCPCS,HCPCS,S,L5694,1,1,1,2024-05-29,2024-05-29
2720098,"Custom shaped protective cover, hip disarticulation",Device,HCPCS,HCPCS,S,L5707,1,1,1,2015-11-18,2015-11-18
2720120,"Addition, endoskeletal knee-shin system, polycentric, friction swing, and stance phase control",Device,HCPCS,HCPCS,S,L5818,1,1,1,2014-09-29,2014-09-29
2720122,"Addition, endoskeletal knee-shin system, single axis, fluid swing phase control",Device,HCPCS,HCPCS,S,L5824,1,1,1,2025-02-25,2025-02-25
2720135,"Addition to lower extremity prosthesis, endoskeletal knee shin system, microprocessor control feature, stance phase only, includes electronic sensor(s), any type",Device,HCPCS,HCPCS,S,L5858,1,1,1,2012-05-29,2012-05-29
2720145,"Addition, endoskeletal system, hip disarticulation, flexible protective outer surface covering system",Device,HCPCS,HCPCS,S,L5966,1,1,1,2015-11-18,2015-11-18
2720147,"All lower extremity prostheses, foot, external keel, sach foot",Device,HCPCS,HCPCS,S,L5970,1,1,1,2010-02-18,2010-02-18
2720157,"All exoskeletal lower extremity prostheses, axial rotation unit",Device,HCPCS,HCPCS,S,L5982,1,1,1,2012-08-16,2012-08-16
2720173,"Wrist disarticulation, molded socket, flexible elbow hinges, triceps pad",Device,HCPCS,HCPCS,S,L6050,1,1,1,2017-06-14,2017-06-14
2720183,"Shoulder disarticulation, passive restoration (complete prosthesis)",Device,HCPCS,HCPCS,S,L6310,1,1,1,2016-08-22,2016-08-22
2720227,"Upper extremity addition, shoulder joint, multipositional locking, flexion, adjustable abduction friction control, for use with body powered or external powered system",Device,HCPCS,HCPCS,S,L6646,1,1,1,2017-11-29,2017-11-29
2720255,"TERMINAL DEVICE, HOOK, DORRANCE, OR EQUAL, MODEL #3 (Deprecated)",Device,HCPCS,HCPCS,S,L6700,1,1,1,2025-10-07,2025-10-07
2720260,"Terminal device, hook, mechanical, voluntary closing, any material, any size, lined or unlined",Device,HCPCS,HCPCS,S,L6707,1,1,1,2017-10-23,2017-10-23
2720291,"Addition to terminal device, precision pinch device",Device,HCPCS,HCPCS,S,L6810,1,1,1,2016-08-25,2016-08-25
2720314,"Addition to upper extremity prosthesis, glove for terminal device, any material, custom fabricated",Device,HCPCS,HCPCS,S,L6895,1,1,1,2012-06-21,2012-06-21
2720320,"Wrist disarticulation, external power, self-suspended inner socket, removable forearm shell, otto bock or equal electrodes, cables, two batteries and one charger, myoelectronic control of terminal device",Device,HCPCS,HCPCS,S,L6925,1,1,1,2020-02-20,2020-02-20
2720325,"Above elbow, external power, molded inner socket, removable humeral shell, internal locking elbow, forearm, otto bock or equal switch, cables, two batteries and one charger, switch control of terminal device",Device,HCPCS,HCPCS,S,L6950,1,1,1,2025-10-07,2025-10-07
2720343,"Electronic elbow, microprocessor sequential control of elbow and terminal device",Device,HCPCS,HCPCS,S,L7180,1,1,1,2017-03-08,2017-03-08
2720354,"Six volt battery, each",Device,HCPCS,HCPCS,S,L7360,1,1,1,2016-10-31,2016-10-31
2720355,"Battery charger, six volt, each",Device,HCPCS,HCPCS,S,L7362,1,1,1,2016-10-31,2016-10-31
2720357,"Battery charger, twelve volt, each",Device,HCPCS,HCPCS,S,L7366,1,1,1,2016-08-25,2016-08-25
2720383,"Breast prosthesis, mastectomy form",Device,HCPCS,HCPCS,S,L8020,1,1,1,2010-04-15,2010-04-15
2720384,"Breast prosthesis, silicone or equal, without integral adhesive",Device,HCPCS,HCPCS,S,L8030,1,1,1,2010-12-14,2010-12-14
2720420,"Prosthetic sheath/sock, including a gel cushion layer, below knee or above knee, each",Device,HCPCS,HCPCS,S,L8417,1,1,1,2025-06-05,2025-06-05
2720728,"Cast supplies, long arm splint, adult (11 years +), plaster",Device,HCPCS,HCPCS,S,Q4017,1,1,1,2014-10-08,2014-10-08
2720760,"Finger splint, static",Device,HCPCS,HCPCS,S,Q4049,1,1,1,2019-01-16,2019-01-16
2720795,"Oasis burn matrix, per square centimeter",Device,HCPCS,HCPCS,S,Q4103,1,1,1,2025-04-30,2025-04-30
2720865,"High osmolar contrast material, 300-349 mg/ml iodine concentration, per ml",Device,HCPCS,HCPCS,S,Q9962,1,1,1,2010-06-18,2010-06-18
2720869,"Low osmolar contrast material, 200-299 mg/ml iodine concentration, per ml",Device,HCPCS,HCPCS,S,Q9966,1,1,1,2017-05-04,2017-05-04
3661482,Non-bioabsorbable synthetic polymer hiatal hernia surgical mesh,Device,SNOMED,Physical Object,S,838421004,1,1,1,2024-09-17,2024-09-17
3666982,Free transverse rectus abdominis myocutaneous flap,Device,SNOMED,Substance,S,840354004,1,1,1,1992-07-01,1992-07-01
3666983,Pedicle transverse rectus abdominis myocutaneous flap,Device,SNOMED,Substance,S,840355003,1,1,1,2000-10-01,2000-10-01
4021532,Blood product unit,Device,SNOMED,Physical Object,S,116146000,1,1,1,2008-01-01,2008-01-01
4036740,Tubes source,Device,SNOMED,Physical Object,S,228775006,1,1,1,1999-10-16,1999-10-16
4040386,Cast,Device,SNOMED,Physical Object,S,118643004,1,1,1,2006-02-28,2006-02-28
4040743,Solid-state laser device,Device,SNOMED,Physical Object,S,118294000,1,1,1,2011-12-18,2011-12-18
4042166,Implantable defibrillator leads,Device,SNOMED,Physical Object,S,118380004,1,1,1,2006-10-05,2006-10-05
4044008,Tracheostomy tube,Device,SNOMED,Physical Object,S,129121000,1,1,1,2011-05-06,2011-05-06
4045092,Form of brachytherapy source,Device,SNOMED,Physical Object,S,228766009,1,1,1,1999-10-16,1999-10-16
4057126,Scaphoid cast,Device,SNOMED,Physical Object,S,182568005,1,1,1,2006-02-28,2006-02-28
4074660,Spacer,Device,SNOMED,Physical Object,S,243135003,1,1,1,2008-09-21,2008-09-21
4077978,Pericardial material,Device,SNOMED,Substance,S,276312007,1,1,1,2013-02-14,2013-02-14
4078306,Head/neck appliance,Device,SNOMED,Physical Object,S,276180004,1,1,1,2016-07-27,2016-07-27
4079428,Introducer,Device,SNOMED,Physical Object,S,277312002,1,1,1,2017-02-08,2017-02-08
4079982,Vascular line,Device,SNOMED,Physical Object,S,278422005,1,1,1,2017-03-01,2017-03-01
4082458,Radiology marker,Device,SNOMED,Physical Object,S,277565005,1,1,1,2011-06-03,2011-06-03
4082570,Halo brace,Device,SNOMED,Physical Object,S,183187001,1,1,1,2016-07-27,2016-07-27
4085258,Biologic cardiac valve prosthesis,Device,SNOMED,Physical Object,S,24290003,1,1,1,2019-11-01,2019-11-01
4097444,Snare,Device,SNOMED,Physical Object,S,25005004,1,1,1,2003-07-08,2003-07-08
4097825,Surgical suture,Device,SNOMED,Physical Object,S,27065002,1,1,1,2013-11-14,2013-11-14
4098108,Bone plate,Device,SNOMED,Physical Object,S,271003,1,1,1,2009-06-13,2009-06-13
4105232,Polytetrafluoroethylene sheet,Device,SNOMED,Substance,S,257402009,1,1,1,1991-12-12,1991-12-12
4105240,Orthodontic appliance,Device,SNOMED,Physical Object,S,25742001,1,1,1,2003-09-05,2003-09-05
4105669,Cadaveric bone graft,Device,SNOMED,Substance,S,256653008,1,1,1,2010-07-07,2010-07-07
607572,Nonbioabsorbable mesh,Device,SNOMED,Physical Object,S,1153616004,1,1,1,2024-09-17,2024-09-17
915813,"Injectable bulking agent for vocal cord medialization, 0.1 ml, includes shipping and necessary supplies",Device,HCPCS,HCPCS,S,L8607,1,1,1,2023-06-22,2023-06-22
4104600,Flexible bronchoscope,Device,SNOMED,Physical Object,S,257225008,1,1,1,2008-12-30,2008-12-30
4131200,Cardiac conduit,Device,SNOMED,Physical Object,S,264824009,1,1,1,2003-03-20,2003-03-20
43533200,"Epifix or epicord, per square centimeter (Deprecated)",Device,HCPCS,HCPCS,S,Q4131,1,1,1,2017-10-30,2017-10-30
1552667,"Addition, endoskeletal knee-shin system, 4 bar linkage or multiaxial, fluid swing and stance phase control",Device,HCPCS,HCPCS,S,L5615,1,1,1,2024-07-10,2024-07-10
1552668,"Addition to lower extremity prosthesis, endoskeletal, knee disarticulation, above knee, hip disarticulation, positional rotation unit, any type",Device,HCPCS,HCPCS,S,L5926,1,1,1,2025-01-23,2025-01-23
1552922,"Gradient compression arm sleeve and glove combination, each",Device,HCPCS,HCPCS,S,A6575,1,1,1,2024-05-24,2024-05-24
2614746,Insertion tray without drainage bag and without catheter (accessories only),Device,HCPCS,HCPCS,S,A4310,1,1,1,2019-09-24,2019-09-24
2614749,"Insertion tray without drainage bag with indwelling catheter, foley type, three-way, for continuous irrigation",Device,HCPCS,HCPCS,S,A4313,1,1,1,2019-09-26,2019-09-26
2614946,"Replacement, handgrip, cane, crutch, or walker, each",Device,HCPCS,HCPCS,S,A4636,1,1,1,2009-12-21,2009-12-21
2614969,Automatic blood pressure monitor,Device,HCPCS,HCPCS,S,A4670,1,1,1,2023-05-04,2023-05-04
2615074,"For diabetics only, modification (including fitting) of off-the-shelf depth-inlay shoe or custom-molded shoe with roller or rigid rocker bottom, per shoe",Device,HCPCS,HCPCS,S,A5503,1,1,1,2021-12-02,2021-12-02
2615206,"Compression burn garment, glove to axilla, custom fabricated",Device,HCPCS,HCPCS,S,A6506,1,1,1,2014-12-05,2014-12-05
2615219,"Gradient compression stocking, thigh length, 40 mmhg or greater, each",Device,HCPCS,HCPCS,S,A6535,1,1,1,2010-03-10,2010-03-10
2615227,"GRADIENT COMPRESSION STOCKING, LYMPHEDEMA (Deprecated)",Device,HCPCS,HCPCS,S,A6543,1,1,1,2009-11-18,2009-11-18
2615320,"Spirometer, non-electronic, includes all accessories",Device,HCPCS,HCPCS,S,A9284,1,1,1,2020-12-07,2020-12-07
2615404,"Supply of injectable contrast material for use in echocardiography, per study",Device,HCPCS,HCPCS,S,A9700,1,1,1,2011-09-27,2011-09-27
2616478,"Crutches, forearm, includes crutches of various materials, adjustable or fixed, pair, complete with tips and handgrips",Device,HCPCS,HCPCS,S,E0110,1,1,1,2022-08-01,2022-08-01
2616479,"Crutch forearm, includes crutches of various materials, adjustable or fixed, each, with tip and handgrips",Device,HCPCS,HCPCS,S,E0111,1,1,1,2013-01-15,2013-01-15
2616767,"Traction frame, attached to footboard, pelvic traction",Device,HCPCS,HCPCS,S,E0890,1,1,1,2024-02-18,2024-02-18
2719417,"Cranial cervical orthosis, congenital torticollis type, with or without soft interface material, adjustable range of motion joint, custom fabricated",Device,HCPCS,HCPCS,S,L0112,1,1,1,2024-11-22,2024-11-22
2719453,"Tlso, flexible, provides trunk support, upper thoracic region, produces intracavitary pressure to reduce load on the intervertebral disks with rigid stays or panel(s), includes shoulder straps and closures, custom fabricated",Device,HCPCS,HCPCS,S,L0452,1,1,1,2016-09-27,2016-09-27
2719454,"Tlso flexible, provides trunk support, extends from sacrococcygeal junction to above t-9 vertebra, restricts gross trunk motion in the sagittal plane, produces intracavitary pressure to reduce load on the intervertebral disks with rigid stays or panel(...",Device,HCPCS,HCPCS,S,L0454,1,1,1,2013-06-04,2013-06-04
2719457,"Tlso, triplanar control, modular segmented spinal system, two rigid plastic shells, posterior extends from the sacrococcygeal junction and terminates just inferior to the scapular spine, anterior extends from the symphysis pubis to the sternal notch, s...",Device,HCPCS,HCPCS,S,L0460,1,1,1,2016-08-03,2016-08-03
2719462,"Tlso, triplanar control, rigid posterior frame and flexible soft anterior apron with straps, closures and padding, extends from sacrococcygeal junction to scapula, lateral strength provided by pelvic, thoracic, and lateral frame pieces, rotational stre...",Device,HCPCS,HCPCS,S,L0470,1,1,1,2018-05-24,2018-05-24
2719469,"Tlso, triplanar control, two piece rigid plastic shell without interface liner, with multiple straps and closures, posterior extends from sacrococcygeal junction and terminates just inferior to scapular spine, anterior extends from symphysis pubis to s...",Device,HCPCS,HCPCS,S,L0484,1,1,1,2016-02-25,2016-02-25
2719471,"Tlso, triplanar control, one piece rigid plastic shell with interface liner, multiple straps and closures, posterior extends from sacrococcygeal junction and terminates just inferior to scapular spine, anterior extends from symphysis pubis to sternal n...",Device,HCPCS,HCPCS,S,L0488,1,1,1,2014-08-07,2014-08-07
2719497,"Lumbar-sacral orthosis, sagittal control, with rigid posterior panel(s), posterior extends from sacrococcygeal junction to t-9 vertebra, produces intracavitary pressure to reduce load on the intervertebral discs, includes straps, closures, may include...",Device,HCPCS,HCPCS,S,L0630,1,1,1,2012-07-13,2012-07-13
2719508,"Cervical-thoracic-lumbar-sacral-orthoses (ctlso), anterior-posterior-lateral control, molded to patient model, (minerva type)",Device,HCPCS,HCPCS,S,L0700,1,1,1,2014-03-24,2014-03-24
2719572,"Hip orthosis, bilateral thigh cuffs with adjustable abductor spreader bar, adult size, prefabricated, includes fitting and adjustment, any type",Device,HCPCS,HCPCS,S,L1652,1,1,1,2017-09-20,2017-09-20
2719575,"Hip orthosis, abduction control of hip joint, postoperative hip abduction type, custom fabricated",Device,HCPCS,HCPCS,S,L1685,1,1,1,2010-11-16,2010-11-16
2719590,"Knee orthosis, locking knee joint(s), positional orthosis, prefabricated, includes fitting and adjustment",Device,HCPCS,HCPCS,S,L1831,1,1,1,2023-07-20,2023-07-20
2719592,"Knee orthosis, without knee joint, rigid, custom fabricated",Device,HCPCS,HCPCS,S,L1834,1,1,1,2016-08-26,2016-08-26
2719614,"Ankle foot orthosis, single upright with static or adjustable stop (phelps or perlstein type), custom fabricated",Device,HCPCS,HCPCS,S,L1920,1,1,1,2015-10-13,2015-10-13
2719624,"Ankle foot orthosis, single upright free plantar dorsiflexion, solid stirrup, calf band/cuff (single bar 'bk' orthosis), custom fabricated",Device,HCPCS,HCPCS,S,L1980,1,1,1,2018-12-19,2018-12-19
2719628,"Knee ankle foot orthosis, single upright, free ankle, solid stirrup, thigh and calf bands/cuffs (single bar 'ak' orthosis), without knee joint, custom fabricated",Device,HCPCS,HCPCS,S,L2010,1,1,1,2017-01-20,2017-01-20
2719631,"Knee ankle foot orthosis, full plastic, single upright, with or without free motion knee, medial lateral rotation control, with or without free motion ankle, custom fabricated",Device,HCPCS,HCPCS,S,L2034,1,1,1,2016-07-08,2016-07-08
2719638,"Hip knee ankle foot orthosis, torsion control, bilateral torsion cables, hip joint, pelvic band/belt, custom fabricated",Device,HCPCS,HCPCS,S,L2050,1,1,1,2013-07-19,2013-07-19
2719661,"Addition to lower extremity fracture orthosis, quadrilateral brim",Device,HCPCS,HCPCS,S,L2188,1,1,1,2013-05-10,2013-05-10
2719678,"Addition to lower extremity, non-molded lacer, for custom fabricated orthosis only",Device,HCPCS,HCPCS,S,L2320,1,1,1,2024-12-04,2024-12-04
2719680,"Addition to lower extremity, anterior swing band",Device,HCPCS,HCPCS,S,L2335,1,1,1,2023-07-05,2023-07-05
2719683,"Addition to lower extremity, extended steel shank",Device,HCPCS,HCPCS,S,L2360,1,1,1,2021-06-17,2021-06-17
2719689,"Addition to lower extremity, offset knee joint, each joint",Device,HCPCS,HCPCS,S,L2390,1,1,1,2023-04-17,2023-04-17
2719690,"Addition to lower extremity, offset knee joint, heavy duty, each joint",Device,HCPCS,HCPCS,S,L2395,1,1,1,2014-12-19,2014-12-19
2719701,"Addition to lower extremity, thigh/weight bearing, ischial containment/narrow m-l brim molded to patient model",Device,HCPCS,HCPCS,S,L2525,1,1,1,2012-04-06,2012-04-06
2719708,"Addition to lower extremity, pelvic control, hip joint, clevis type, or thrust bearing, free, each",Device,HCPCS,HCPCS,S,L2600,1,1,1,2014-12-11,2014-12-11
2719710,"Addition to lower extremity, pelvic control, hip joint, heavy duty, each",Device,HCPCS,HCPCS,S,L2620,1,1,1,2017-05-02,2017-05-02
2719714,"Addition to lower extremity, pelvic control, metal frame, reciprocating hip joint and cables",Device,HCPCS,HCPCS,S,L2628,1,1,1,2017-05-02,2017-05-02
2719717,"Addition to lower extremity, pelvic and thoracic control, gluteal pad, each",Device,HCPCS,HCPCS,S,L2650,1,1,1,2017-05-02,2017-05-02
2719753,"Foot, abduction rotation bar, without shoes",Device,HCPCS,HCPCS,S,L3150,1,1,1,2012-01-25,2012-01-25
2719781,"Foot, shoe molded to patient model, plastazote (or similar), custom fabricated, each",Device,HCPCS,HCPCS,S,L3252,1,1,1,2025-03-12,2025-03-12
2719791,"Lift, elevation, metal extension (skate)",Device,HCPCS,HCPCS,S,L3330,1,1,1,2018-02-06,2018-02-06
2719794,"Heel wedge, sach",Device,HCPCS,HCPCS,S,L3340,1,1,1,2013-06-04,2013-06-04
2719796,"Sole wedge, outside sole",Device,HCPCS,HCPCS,S,L3360,1,1,1,2017-09-20,2017-09-20
2719798,Clubfoot wedge,Device,HCPCS,HCPCS,S,L3380,1,1,1,2010-09-14,2010-09-14
2719803,"Heel, counter, plastic reinforced",Device,HCPCS,HCPCS,S,L3430,1,1,1,2023-09-25,2023-09-25
2719815,"Orthopedic shoe addition, sole, half",Device,HCPCS,HCPCS,S,L3530,1,1,1,2024-04-26,2024-04-26
2719826,"Transfer of an orthosis from one shoe to another, solid stirrup, new",Device,HCPCS,HCPCS,S,L3630,1,1,1,2016-02-29,2016-02-29
2719849,"Elbow wrist hand orthosis, includes one or more nontorsion joints, elastic bands, turnbuckles, may include soft interface, straps, custom fabricated, includes fitting and adjustment",Device,HCPCS,HCPCS,S,L3764,1,1,1,2025-10-02,2025-10-02
2719886,"Hand orthosis, metacarpal fracture orthosis, prefabricated, off-the-shelf",Device,HCPCS,HCPCS,S,L3918,1,1,1,2016-03-17,2016-03-17
2719953,"Replace metal bands kafo-afo, calf or distal thigh",Device,HCPCS,HCPCS,S,L4090,1,1,1,2017-07-10,2017-07-10
